can_id,log_time,fill_level,fill_rate,hours_since_empty,hour_of_day,battery_level,needs_collection
8,2026-03-29 03:51:32.116297,10.27,0.3033,8.0,3,80.59,0
8,2026-03-29 04:51:32.116297,10.31,0.2733,9.0,4,80.57,0
8,2026-03-29 05:51:32.116297,10.37,0.18,10.0,5,80.55,0
8,2026-03-29 06:51:32.116297,12.34,0.69,11.0,6,80.51,0
8,2026-03-29 07:51:32.116297,14.13,1.2733,12.0,7,80.46,0
8,2026-03-29 08:51:32.116297,17.71,2.4467,13.0,8,80.42,0
8,2026-03-29 09:51:32.116297,20.42,2.6933,14.0,9,80.41,0
8,2026-03-29 10:51:32.116297,23.91,3.26,15.0,10,80.38,0
8,2026-03-29 11:51:32.116297,24.79,2.36,16.0,11,80.35,0
8,2026-03-29 12:51:32.116297,28.26,2.6133,17.0,12,80.32,0
8,2026-03-29 13:51:32.116297,30.55,2.2133,18.0,13,80.29,0
8,2026-03-29 14:51:32.116297,33.35,2.8533,19.0,14,80.26,0
8,2026-03-29 15:51:32.116297,35.04,2.26,20.0,15,80.25,0
8,2026-03-29 16:51:32.116297,36.56,2.0033,21.0,16,80.23,0
8,2026-03-29 17:51:32.116297,38.85,1.8333,22.0,17,80.2,0
8,2026-03-29 18:51:32.116297,41.32,2.0933,23.0,18,80.16,0
8,2026-03-29 19:51:32.116297,45.59,3.01,24.0,19,80.13,0
8,2026-03-29 20:51:32.116297,46.82,2.6567,25.0,20,80.12,0
8,2026-03-29 21:51:32.116297,48.7,2.46,26.0,21,80.1,0
8,2026-03-29 22:51:32.116297,50.57,1.66,27.0,22,80.07,0
8,2026-03-29 23:51:32.116297,52.54,1.9067,28.0,23,80.04,0
8,2026-03-30 00:51:32.116297,52.92,1.4067,29.0,0,80.01,0
8,2026-03-30 01:51:32.116297,53.26,0.8967,30.0,1,79.99,0
8,2026-03-30 02:51:32.116297,53.56,0.34,31.0,2,79.95,0
8,2026-03-30 03:51:32.116297,53.63,0.2367,32.0,3,79.92,0
8,2026-03-30 04:51:32.116297,54.04,0.26,33.0,4,79.88,0
8,2026-03-30 05:51:32.116297,54.23,0.2233,34.0,5,79.86,0
8,2026-03-30 06:51:32.116297,55.48,0.6167,35.0,6,79.85,0
8,2026-03-30 07:51:32.116297,56.5,0.82,36.0,7,79.8,0
8,2026-03-30 08:51:32.116297,59.47,1.7467,37.0,8,79.77,0
8,2026-03-30 09:51:32.116297,62.41,2.31,38.0,9,79.75,1
8,2026-03-30 10:51:32.116297,65.43,2.9767,39.0,10,79.72,1
8,2026-03-30 11:51:32.116297,66.99,2.5067,40.0,11,79.71,1
8,2026-03-30 12:51:32.116297,69.21,2.2667,41.0,12,79.67,1
8,2026-03-30 13:51:32.116297,74.14,2.9033,42.0,13,79.66,1
8,2026-03-30 14:51:32.116297,78.31,3.7733,43.0,14,79.63,1
8,2026-03-30 15:51:32.116297,79.38,3.39,44.0,15,79.58,1
8,2026-03-30 16:51:32.116297,81.08,2.3133,45.0,16,79.57,1
8,2026-03-30 17:51:32.116297,12.73,-21.86,46.0,17,79.55,0
8,2026-03-30 18:51:32.116297,17.24,-20.7133,1.0,18,79.54,0
8,2026-03-30 19:51:32.116297,21.09,-19.9967,2.0,19,79.5,0
8,2026-03-30 20:51:32.116297,21.84,3.0367,3.0,20,79.46,0
8,2026-03-30 21:51:32.116297,23.41,2.0567,4.0,21,79.42,0
8,2026-03-30 22:51:32.116297,23.96,0.9567,5.0,22,79.4,0
8,2026-03-30 23:51:32.116297,25.28,1.1467,6.0,23,79.38,0
8,2026-03-31 00:51:32.116297,25.77,0.7867,7.0,0,79.35,0
8,2026-03-31 01:51:32.116297,25.85,0.63,8.0,1,79.3,0
8,2026-03-31 02:51:32.116297,26.26,0.3267,9.0,2,79.26,0
8,2026-03-31 03:51:32.116297,26.61,0.28,10.0,3,79.23,0
8,2026-03-31 04:51:32.116297,26.68,0.2767,11.0,4,79.18,0
8,2026-03-31 05:51:32.116297,27.05,0.2633,12.0,5,79.16,0
8,2026-03-31 06:51:32.116297,28.28,0.5567,13.0,6,79.14,0
8,2026-03-31 07:51:32.116297,29.99,1.1033,14.0,7,79.11,0
8,2026-03-31 08:51:32.116297,34.78,2.5767,15.0,8,79.06,0
8,2026-03-31 09:51:32.116297,37.56,3.0933,16.0,9,79.04,0
8,2026-03-31 10:51:32.116297,41.97,3.9933,17.0,10,79.02,0
8,2026-03-31 11:51:32.116297,43.34,2.8533,18.0,11,78.99,0
8,2026-03-31 12:51:32.116297,46.26,2.9,19.0,12,78.96,0
8,2026-03-31 13:51:32.116297,49.61,2.5467,20.0,13,78.95,0
8,2026-03-31 14:51:32.116297,53.1,3.2533,21.0,14,78.93,0
8,2026-03-31 15:51:32.116297,54.17,2.6367,22.0,15,78.92,0
8,2026-03-31 16:51:32.116297,55.63,2.0067,23.0,16,78.91,0
8,2026-03-31 17:51:32.116297,60.11,2.3367,24.0,17,78.89,0
8,2026-03-31 18:51:32.116297,63.05,2.96,25.0,18,78.86,0
8,2026-03-31 19:51:32.116297,67.31,3.8933,26.0,19,78.81,0
8,2026-03-31 20:51:32.116297,69.22,3.0367,27.0,20,78.79,0
8,2026-03-31 21:51:32.116297,69.83,2.26,28.0,21,78.75,0
8,2026-03-31 22:51:32.116297,70.99,1.2267,29.0,22,78.72,0
8,2026-03-31 23:51:32.116297,72.72,1.1667,30.0,23,78.7,0
8,2026-04-01 00:51:32.116297,73.2,1.1233,31.0,0,78.68,1
8,2026-04-01 01:51:32.116297,73.7,0.9033,32.0,1,78.63,1
8,2026-04-01 02:51:32.116297,74.14,0.4733,33.0,2,78.6,1
8,2026-04-01 03:51:32.116297,74.33,0.3767,34.0,3,78.58,0
8,2026-04-01 04:51:32.116297,74.44,0.2467,35.0,4,78.54,0
8,2026-04-01 05:51:32.116297,74.84,0.2333,36.0,5,78.49,0
8,2026-04-01 06:51:32.116297,76.01,0.56,37.0,6,78.46,1
8,2026-04-01 07:51:32.116297,76.79,0.7833,38.0,7,78.43,1
8,2026-04-01 08:51:32.116297,80.73,1.9633,39.0,8,78.39,1
8,2026-04-01 09:51:32.116297,8.73,-22.4267,40.0,9,78.37,0
8,2026-04-01 10:51:32.116297,13.42,-21.1233,1.0,10,78.36,0
8,2026-04-01 11:51:32.116297,14.29,-22.1467,2.0,11,78.31,0
8,2026-04-01 12:51:32.116297,17.28,2.85,3.0,12,78.29,0
8,2026-04-01 13:51:32.116297,21.5,2.6933,4.0,13,78.28,0
8,2026-04-01 14:51:32.116297,24.9,3.5367,5.0,14,78.23,0
8,2026-04-01 15:51:32.116297,26.83,3.1833,6.0,15,78.2,0
8,2026-04-01 16:51:32.116297,28.2,2.2333,7.0,16,78.17,0
8,2026-04-01 17:51:32.116297,33.11,2.7367,8.0,17,78.16,0
8,2026-04-01 18:51:32.116297,35.32,2.83,9.0,18,78.14,0
8,2026-04-01 19:51:32.116297,37.52,3.1067,10.0,19,78.12,0
8,2026-04-01 20:51:32.116297,39.4,2.0967,11.0,20,78.07,0
8,2026-04-01 21:51:32.116297,40.6,1.76,12.0,21,78.04,0
8,2026-04-01 22:51:32.116297,42.1,1.5267,13.0,22,78.01,0
8,2026-04-01 23:51:32.116297,43.99,1.53,14.0,23,77.96,0
8,2026-04-02 00:51:32.116297,44.38,1.26,15.0,0,77.93,0
8,2026-04-02 01:51:32.116297,44.47,0.79,16.0,1,77.88,0
8,2026-04-02 02:51:32.116297,44.74,0.25,17.0,2,77.85,0
8,2026-04-02 03:51:32.116297,45.15,0.2567,18.0,3,77.8,0
8,2026-04-02 04:51:32.116297,45.47,0.3333,19.0,4,77.75,0
8,2026-04-02 05:51:32.116297,45.93,0.3967,20.0,5,77.73,0
8,2026-04-02 06:51:32.116297,47.45,0.7667,21.0,6,77.69,0
8,2026-04-02 07:51:32.116297,48.82,1.1167,22.0,7,77.67,0
8,2026-04-02 08:51:32.116297,51.64,1.9033,23.0,8,77.62,0
8,2026-04-02 09:51:32.116297,56.35,2.9667,24.0,9,77.59,1
8,2026-04-02 10:51:32.116297,58.59,3.2567,25.0,10,77.57,1
8,2026-04-02 11:51:32.116297,60.38,2.9133,26.0,11,77.52,0
8,2026-04-02 12:51:32.116297,63.98,2.5433,27.0,12,77.48,0
8,2026-04-02 13:51:32.116297,67.67,3.0267,28.0,13,77.45,1
8,2026-04-02 14:51:32.116297,70.22,3.28,29.0,14,77.44,1
8,2026-04-02 15:51:32.116297,71.66,2.56,30.0,15,77.39,0
8,2026-04-02 16:51:32.116297,72.56,1.63,31.0,16,77.35,0
8,2026-04-02 17:51:32.116297,77.41,2.3967,32.0,17,77.32,0
8,2026-04-02 18:51:32.116297,80.69,3.01,33.0,18,77.31,0
8,2026-04-02 19:51:32.116297,11.51,-20.35,34.0,19,77.3,0
8,2026-04-02 20:51:32.116297,12.78,-21.5433,1.0,20,77.25,0
8,2026-04-02 21:51:32.116297,14.11,-22.1933,2.0,21,77.2,0
8,2026-04-02 22:51:32.116297,16.11,1.5333,3.0,22,77.15,0
8,2026-04-02 23:51:32.116297,17.36,1.5267,4.0,23,77.12,0
8,2026-04-03 00:51:32.116297,17.65,1.18,5.0,0,77.07,0
8,2026-04-03 01:51:32.116297,18.0,0.63,6.0,1,77.06,0
8,2026-04-03 02:51:32.116297,18.03,0.2233,7.0,2,77.03,0
8,2026-04-03 03:51:32.116297,18.27,0.2067,8.0,3,76.98,0
8,2026-04-03 04:51:32.116297,18.58,0.1933,9.0,4,76.96,0
8,2026-04-03 05:51:32.116297,18.64,0.2033,10.0,5,76.91,0
8,2026-04-03 06:51:32.116297,19.65,0.46,11.0,6,76.89,0
8,2026-04-03 07:51:32.116297,20.49,0.6367,12.0,7,76.85,0
8,2026-04-03 08:51:32.116297,25.24,2.2,13.0,8,76.83,0
8,2026-04-03 09:51:32.116297,29.21,3.1867,14.0,9,76.8,0
8,2026-04-03 10:51:32.116297,31.47,3.66,15.0,10,76.76,0
8,2026-04-03 11:51:32.116297,32.39,2.3833,16.0,11,76.71,0
8,2026-04-03 12:51:32.116297,34.85,1.88,17.0,12,76.69,0
8,2026-04-03 13:51:32.116297,39.72,2.75,18.0,13,76.67,0
8,2026-04-03 14:51:32.116297,42.99,3.5333,19.0,14,76.63,0
8,2026-04-03 15:51:32.116297,44.35,3.1667,20.0,15,76.61,0
8,2026-04-03 16:51:32.116297,46.06,2.1133,21.0,16,76.6,0
8,2026-04-03 17:51:32.116297,48.42,1.81,22.0,17,76.56,0
8,2026-04-03 18:51:32.116297,50.69,2.1133,23.0,18,76.55,0
8,2026-04-03 19:51:32.116297,53.08,2.34,24.0,19,76.53,0
8,2026-04-03 20:51:32.116297,54.3,1.96,25.0,20,76.49,0
8,2026-04-03 21:51:32.116297,55.64,1.65,26.0,21,76.47,0
8,2026-04-03 22:51:32.116297,56.68,1.2,27.0,22,76.44,0
8,2026-04-03 23:51:32.116297,57.9,1.2,28.0,23,76.43,0
8,2026-04-04 00:51:32.116297,57.91,0.7567,29.0,0,76.4,0
8,2026-04-04 01:51:32.116297,58.31,0.5433,30.0,1,76.39,0
8,2026-04-04 02:51:32.116297,58.71,0.27,31.0,2,76.38,0
8,2026-04-04 03:51:32.116297,59.08,0.39,32.0,3,76.33,0
8,2026-04-04 04:51:32.116297,59.25,0.3133,33.0,4,76.3,0
8,2026-04-04 05:51:32.116297,59.71,0.3333,34.0,5,76.28,0
8,2026-04-04 06:51:32.116297,60.73,0.55,35.0,6,76.23,0
8,2026-04-04 07:51:32.116297,61.66,0.8033,36.0,7,76.21,0
8,2026-04-04 08:51:32.116297,66.34,2.21,37.0,8,76.2,1
8,2026-04-04 09:51:32.116297,69.16,2.81,38.0,9,76.18,1
8,2026-04-04 10:51:32.116297,71.94,3.4267,39.0,10,76.17,1
8,2026-04-04 11:51:32.116297,72.84,2.1667,40.0,11,76.15,1
8,2026-04-04 12:51:32.116297,76.71,2.5167,41.0,12,76.11,1
8,2026-04-04 13:51:32.116297,80.21,2.7567,42.0,13,76.08,1
8,2026-04-04 14:51:32.116297,11.22,-20.54,43.0,14,76.06,0
8,2026-04-04 15:51:32.116297,12.42,-21.43,1.0,15,76.04,0
8,2026-04-04 16:51:32.116297,13.62,-22.1967,2.0,16,76.0,0
8,2026-04-04 17:51:32.116297,17.17,1.9833,3.0,17,75.98,0
8,2026-04-04 18:51:32.116297,20.47,2.6833,4.0,18,75.94,0
8,2026-04-04 19:51:32.116297,24.28,3.5533,5.0,19,75.92,0
8,2026-04-04 20:51:32.116297,25.66,2.83,6.0,20,75.91,0
8,2026-04-04 21:51:32.116297,26.19,1.9067,7.0,21,75.9,0
8,2026-04-04 22:51:32.116297,26.89,0.87,8.0,22,75.88,0
8,2026-04-04 23:51:32.116297,28.88,1.0733,9.0,23,75.86,0
8,2026-04-05 00:51:32.116297,29.12,0.9767,10.0,0,75.81,0
8,2026-04-05 01:51:32.116297,29.4,0.8367,11.0,1,75.8,0
8,2026-04-05 02:51:32.116297,29.64,0.2533,12.0,2,75.78,0
8,2026-04-05 03:51:32.116297,29.76,0.2133,13.0,3,75.76,0
8,2026-04-05 04:51:32.116297,29.8,0.1333,14.0,4,75.72,0
8,2026-04-05 05:51:32.116297,30.02,0.1267,15.0,5,75.68,0
8,2026-04-05 06:51:32.116297,31.9,0.7133,16.0,6,75.65,0
8,2026-04-05 07:51:32.116297,33.42,1.2067,17.0,7,75.63,0
8,2026-04-05 08:51:32.116297,37.49,2.49,18.0,8,75.58,0
8,2026-04-05 09:51:32.116297,39.63,2.5767,19.0,9,75.55,0
8,2026-04-05 10:51:32.116297,42.08,2.8867,20.0,10,75.52,0
8,2026-04-05 11:51:32.116297,43.26,1.9233,21.0,11,75.49,0
8,2026-04-05 12:51:32.116297,46.72,2.3633,22.0,12,75.48,0
8,2026-04-05 13:51:32.116297,50.16,2.6933,23.0,13,75.44,0
8,2026-04-05 14:51:32.116297,54.91,3.8833,24.0,14,75.43,0
8,2026-04-05 15:51:32.116297,56.21,3.1633,25.0,15,75.4,0
8,2026-04-05 16:51:32.116297,58.16,2.6667,26.0,16,75.38,0
8,2026-04-05 17:51:32.116297,60.34,1.81,27.0,17,75.37,0
8,2026-04-05 18:51:32.116297,63.68,2.49,28.0,18,75.36,0
8,2026-04-05 19:51:32.116297,68.63,3.49,29.0,19,75.32,0
8,2026-04-05 20:51:32.116297,70.46,3.3733,30.0,20,75.3,0
8,2026-04-05 21:51:32.116297,71.53,2.6167,31.0,21,75.27,0
8,2026-04-05 22:51:32.116297,73.17,1.5133,32.0,22,75.24,0
8,2026-04-05 23:51:32.116297,74.43,1.3233,33.0,23,75.21,0
8,2026-04-06 00:51:32.116297,74.56,1.01,34.0,0,75.18,1
8,2026-04-06 01:51:32.116297,74.93,0.5867,35.0,1,75.16,1
8,2026-04-06 02:51:32.116297,75.35,0.3067,36.0,2,75.12,0
8,2026-04-06 03:51:32.116297,75.6,0.3467,37.0,3,75.11,1
8,2026-04-06 04:51:32.116297,75.67,0.2467,38.0,4,75.06,0
8,2026-04-06 05:51:32.116297,76.01,0.22,39.0,5,75.03,0
8,2026-04-06 06:51:32.116297,76.63,0.3433,40.0,6,74.99,1
8,2026-04-06 07:51:32.116297,77.86,0.73,41.0,7,74.97,1
8,2026-04-06 08:51:32.116297,80.04,1.3433,42.0,8,74.94,1
8,2026-04-06 09:51:32.116297,13.64,-20.9967,43.0,9,74.9,0
8,2026-04-06 10:51:32.116297,16.75,-20.37,1.0,10,74.85,0
8,2026-04-06 11:51:32.116297,18.56,-20.4933,2.0,11,74.81,0
8,2026-04-06 12:51:32.116297,20.62,2.3267,3.0,12,74.78,0
8,2026-04-06 13:51:32.116297,23.67,2.3067,4.0,13,74.75,0
8,2026-04-06 14:51:32.116297,26.67,2.7033,5.0,14,74.72,0
8,2026-04-06 15:51:32.116297,28.4,2.5933,6.0,15,74.69,0
8,2026-04-06 16:51:32.116297,29.6,1.9767,7.0,16,74.65,0
8,2026-04-06 17:51:32.116297,33.59,2.3067,8.0,17,74.64,0
8,2026-04-06 18:51:32.116297,36.39,2.6633,9.0,18,74.59,0
8,2026-04-06 19:51:32.116297,39.63,3.3433,10.0,19,74.55,0
8,2026-04-06 20:51:32.116297,40.31,2.24,11.0,20,74.52,0
8,2026-04-06 21:51:32.116297,42.27,1.96,12.0,21,74.49,0
8,2026-04-06 22:51:32.116297,43.94,1.4367,13.0,22,74.45,0
8,2026-04-06 23:51:32.116297,44.93,1.54,14.0,23,74.42,0
8,2026-04-07 00:51:32.116297,45.06,0.93,15.0,0,74.37,0
8,2026-04-07 01:51:32.116297,45.07,0.3767,16.0,1,74.35,0
8,2026-04-07 02:51:32.116297,45.24,0.1033,17.0,2,74.32,0
8,2026-04-07 03:51:32.116297,45.45,0.13,18.0,3,74.31,0
8,2026-04-07 04:51:32.116297,45.86,0.2633,19.0,4,74.28,0
8,2026-04-07 05:51:32.116297,46.33,0.3633,20.0,5,74.26,0
8,2026-04-07 06:51:32.116297,47.8,0.7833,21.0,6,74.24,0
8,2026-04-07 07:51:32.116297,49.28,1.14,22.0,7,74.22,0
8,2026-04-07 08:51:32.116297,53.43,2.3667,23.0,8,74.19,0
8,2026-04-07 09:51:32.116297,56.15,2.7833,24.0,9,74.17,0
8,2026-04-07 10:51:32.116297,59.48,3.4,25.0,10,74.14,1
8,2026-04-07 11:51:32.116297,61.24,2.6033,26.0,11,74.1,0
8,2026-04-07 12:51:32.116297,65.48,3.11,27.0,12,74.08,1
8,2026-04-07 13:51:32.116297,68.14,2.8867,28.0,13,74.04,1
8,2026-04-07 14:51:32.116297,70.31,3.0233,29.0,14,74.0,0
8,2026-04-07 15:51:32.116297,71.23,1.9167,30.0,15,73.97,0
8,2026-04-07 16:51:32.116297,72.69,1.5167,31.0,16,73.94,0
8,2026-04-07 17:51:32.116297,75.83,1.84,32.0,17,73.92,0
8,2026-04-07 18:51:32.116297,78.06,2.2767,33.0,18,73.87,0
8,2026-04-07 19:51:32.116297,81.55,2.9533,34.0,19,73.85,0
8,2026-04-07 20:51:32.116297,8.39,-22.48,35.0,20,73.82,0
8,2026-04-07 21:51:32.116297,9.53,-22.8433,1.0,21,73.79,0
8,2026-04-07 22:51:32.116297,10.2,-23.7833,2.0,22,73.78,0
8,2026-04-07 23:51:32.116297,11.84,1.15,3.0,23,73.74,0
8,2026-04-08 00:51:32.116297,12.27,0.9133,4.0,0,73.72,0
8,2026-04-08 01:51:32.116297,12.63,0.81,5.0,1,73.69,0
8,2026-04-08 02:51:32.116297,12.87,0.3433,6.0,2,73.64,0
8,2026-04-08 03:51:32.116297,13.04,0.2567,7.0,3,73.62,0
8,2026-04-08 04:51:32.116297,13.11,0.16,8.0,4,73.58,0
8,2026-04-08 05:51:32.116297,13.47,0.2,9.0,5,73.57,0
8,2026-04-08 06:51:32.116297,15.43,0.7967,10.0,6,73.54,0
8,2026-04-08 07:51:32.116297,16.55,1.1467,11.0,7,73.5,0
8,2026-04-08 08:51:32.116297,21.13,2.5533,12.0,8,73.46,0
8,2026-04-08 09:51:32.116297,24.46,3.01,13.0,9,73.43,0
8,2026-04-08 10:51:32.116297,28.03,3.8267,14.0,10,73.41,0
8,2026-04-08 11:51:32.116297,28.71,2.5267,15.0,11,73.36,0
8,2026-04-08 12:51:32.116297,31.42,2.32,16.0,12,73.35,0
8,2026-04-08 13:51:32.116297,35.78,2.5833,17.0,13,73.34,0
8,2026-04-08 14:51:32.116297,38.95,3.4133,18.0,14,73.3,0
8,2026-04-08 15:51:32.116297,40.91,3.1633,19.0,15,73.25,0
8,2026-04-08 16:51:32.116297,42.12,2.1133,20.0,16,73.23,0
8,2026-04-08 17:51:32.116297,44.83,1.96,21.0,17,73.21,0
8,2026-04-08 18:51:32.116297,48.74,2.61,22.0,18,73.17,0
8,2026-04-08 19:51:32.116297,51.94,3.2733,23.0,19,73.13,0
8,2026-04-08 20:51:32.116297,53.02,2.73,24.0,20,73.11,0
8,2026-04-08 21:51:32.116297,54.0,1.7533,25.0,21,73.1,0
8,2026-04-08 22:51:32.116297,55.33,1.13,26.0,22,73.07,0
8,2026-04-08 23:51:32.116297,57.1,1.36,27.0,23,73.03,0
8,2026-04-09 00:51:32.116297,57.14,1.0467,28.0,0,73.02,0
8,2026-04-09 01:51:32.116297,57.49,0.72,29.0,1,72.99,0
8,2026-04-09 02:51:32.116297,57.61,0.17,30.0,2,72.95,0
8,2026-04-09 03:51:32.116297,57.94,0.2667,31.0,3,72.94,0
8,2026-04-09 04:51:32.116297,58.37,0.2933,32.0,4,72.92,0
8,2026-04-09 05:51:32.116297,58.63,0.34,33.0,5,72.9,0
8,2026-04-09 06:51:32.116297,60.46,0.84,34.0,6,72.88,0
8,2026-04-09 07:51:32.116297,61.31,0.98,35.0,7,72.84,0
8,2026-04-09 08:51:32.116297,65.64,2.3367,36.0,8,72.8,1
8,2026-04-09 09:51:32.116297,69.75,3.0967,37.0,9,72.78,1
8,2026-04-09 10:51:32.116297,74.64,4.4433,38.0,10,72.76,1
8,2026-04-09 11:51:32.116297,75.8,3.3867,39.0,11,72.75,1
8,2026-04-09 12:51:32.116297,78.37,2.8733,40.0,12,72.73,1
8,2026-04-09 13:51:32.116297,83.29,2.8833,41.0,13,72.72,1
8,2026-04-09 14:51:32.116297,5.99,-23.27,42.0,14,72.7,0
8,2026-04-09 15:51:32.116297,7.4,-23.6567,1.0,15,72.66,0
8,2026-04-09 16:51:32.116297,9.39,-24.6333,2.0,16,72.62,0
8,2026-04-09 17:51:32.116297,12.8,2.27,3.0,17,72.59,0
8,2026-04-09 18:51:32.116297,17.67,3.4233,4.0,18,72.56,0
8,2026-04-09 19:51:32.116297,20.83,3.8133,5.0,19,72.53,0
8,2026-04-09 20:51:32.116297,22.03,3.0767,6.0,20,72.51,0
8,2026-04-09 21:51:32.116297,23.35,1.8933,7.0,21,72.5,0
8,2026-04-09 22:51:32.116297,23.88,1.0167,8.0,22,72.46,0
8,2026-04-09 23:51:32.116297,25.71,1.2267,9.0,23,72.42,0
8,2026-04-10 00:51:32.116297,26.02,0.89,10.0,0,72.39,0
8,2026-04-10 01:51:32.116297,26.17,0.7633,11.0,1,72.36,0
8,2026-04-10 02:51:32.116297,26.23,0.1733,12.0,2,72.31,0
8,2026-04-10 03:51:32.116297,26.3,0.0933,13.0,3,72.3,0
8,2026-04-10 04:51:32.116297,26.48,0.1033,14.0,4,72.26,0
8,2026-04-10 05:51:32.116297,26.82,0.1967,15.0,5,72.25,0
8,2026-04-10 06:51:32.116297,27.89,0.53,16.0,6,72.2,0
8,2026-04-10 07:51:32.116297,29.14,0.8867,17.0,7,72.18,0
8,2026-04-10 08:51:32.116297,33.12,2.1,18.0,8,72.17,0
8,2026-04-10 09:51:32.116297,37.91,3.34,19.0,9,72.12,0
8,2026-04-10 10:51:32.116297,40.06,3.64,20.0,10,72.07,0
8,2026-04-10 11:51:32.116297,40.93,2.6033,21.0,11,72.03,0
8,2026-04-10 12:51:32.116297,43.1,1.73,22.0,12,72.02,0
8,2026-04-10 13:51:32.116297,47.68,2.54,23.0,13,71.99,0
8,2026-04-10 14:51:32.116297,52.11,3.7267,24.0,14,71.95,0
8,2026-04-10 15:51:32.116297,54.02,3.64,25.0,15,71.92,0
8,2026-04-10 16:51:32.116297,55.57,2.63,26.0,16,71.89,0
8,2026-04-10 17:51:32.116297,59.59,2.4933,27.0,17,71.86,0
8,2026-04-10 18:51:32.116297,63.08,3.02,28.0,18,71.82,0
8,2026-04-10 19:51:32.116297,65.48,3.3033,29.0,19,71.77,0
8,2026-04-10 20:51:32.116297,67.13,2.5133,30.0,20,71.75,0
8,2026-04-10 21:51:32.116297,68.87,1.93,31.0,21,71.72,0
8,2026-04-10 22:51:32.116297,70.2,1.5733,32.0,22,71.71,0
8,2026-04-10 23:51:32.116297,72.13,1.6667,33.0,23,71.67,0
8,2026-04-11 00:51:32.116297,72.32,1.15,34.0,0,71.63,1
8,2026-04-11 01:51:32.116297,72.46,0.7533,35.0,1,71.59,1
8,2026-04-11 02:51:32.116297,72.93,0.2667,36.0,2,71.58,0
8,2026-04-11 03:51:32.116297,73.22,0.3,37.0,3,71.54,0
8,2026-04-11 04:51:32.116297,73.23,0.2567,38.0,4,71.52,0
8,2026-04-11 05:51:32.116297,73.33,0.1333,39.0,5,71.49,0
8,2026-04-11 06:51:32.116297,74.28,0.3533,40.0,6,71.47,0
8,2026-04-11 07:51:32.116297,75.37,0.7133,41.0,7,71.46,1
8,2026-04-11 08:51:32.116297,78.8,1.8233,42.0,8,71.41,1
8,2026-04-11 09:51:32.116297,81.85,2.5233,43.0,9,71.38,1
8,2026-04-11 10:51:32.116297,6.72,-22.8833,44.0,10,71.35,0
8,2026-04-11 11:51:32.116297,8.17,-23.5433,1.0,11,71.32,0
8,2026-04-11 12:51:32.116297,11.57,-23.4267,2.0,12,71.3,0
8,2026-04-11 13:51:32.116297,16.09,3.1233,3.0,13,71.28,0
8,2026-04-11 14:51:32.116297,18.67,3.5,4.0,14,71.24,0
8,2026-04-11 15:51:32.116297,20.12,2.85,5.0,15,71.21,0
8,2026-04-11 16:51:32.116297,21.46,1.79,6.0,16,71.18,0
8,2026-04-11 17:51:32.116297,24.74,2.0233,7.0,17,71.15,0
8,2026-04-11 18:51:32.116297,28.68,2.8533,8.0,18,71.11,0
8,2026-04-11 19:51:32.116297,32.91,3.8167,9.0,19,71.07,0
8,2026-04-11 20:51:32.116297,34.71,3.3233,10.0,20,71.05,0
8,2026-04-11 21:51:32.116297,36.64,2.6533,11.0,21,71.04,0
8,2026-04-11 22:51:32.116297,38.12,1.7367,12.0,22,71.02,0
8,2026-04-11 23:51:32.116297,38.92,1.4033,13.0,23,70.99,0
8,2026-04-12 00:51:32.116297,39.2,0.8533,14.0,0,70.94,0
8,2026-04-12 01:51:32.116297,39.68,0.52,15.0,1,70.93,0
8,2026-04-12 02:51:32.116297,40.17,0.4167,16.0,2,70.9,0
8,2026-04-12 03:51:32.116297,40.43,0.41,17.0,3,70.87,0
8,2026-04-12 04:51:32.116297,40.57,0.2967,18.0,4,70.84,0
8,2026-04-12 05:51:32.116297,41.0,0.2767,19.0,5,70.83,0
8,2026-04-12 06:51:32.116297,42.67,0.7467,20.0,6,70.79,0
8,2026-04-12 07:51:32.116297,44.42,1.2833,21.0,7,70.76,0
8,2026-04-12 08:51:32.116297,49.27,2.7567,22.0,8,70.75,0
8,2026-04-12 09:51:32.116297,52.28,3.2033,23.0,9,70.7,0
8,2026-04-12 10:51:32.116297,56.93,4.17,24.0,10,70.68,1
8,2026-04-12 11:51:32.116297,58.64,3.1233,25.0,11,70.64,0
8,2026-04-12 12:51:32.116297,61.19,2.97,26.0,12,70.63,0
8,2026-04-12 13:51:32.116297,63.41,2.16,27.0,13,70.58,0
8,2026-04-12 14:51:32.116297,67.69,3.0167,28.0,14,70.54,0
8,2026-04-12 15:51:32.116297,68.47,2.4267,29.0,15,70.51,0
8,2026-04-12 16:51:32.116297,70.26,2.2833,30.0,16,70.47,0
8,2026-04-12 17:51:32.116297,74.17,2.16,31.0,17,70.46,0
8,2026-04-12 18:51:32.116297,77.39,2.9733,32.0,18,70.45,0
8,2026-04-12 19:51:32.116297,81.15,3.63,33.0,19,70.4,0
8,2026-04-12 20:51:32.116297,8.57,-21.8667,34.0,20,70.35,0
8,2026-04-12 21:51:32.116297,10.01,-22.46,1.0,21,70.31,0
8,2026-04-12 22:51:32.116297,11.77,-23.1267,2.0,22,70.28,0
8,2026-04-12 23:51:32.116297,12.55,1.3267,3.0,23,70.25,0
8,2026-04-13 00:51:32.116297,12.75,0.9133,4.0,0,70.22,0
8,2026-04-13 01:51:32.116297,12.96,0.3967,5.0,1,70.18,0
8,2026-04-13 02:51:32.116297,13.32,0.2567,6.0,2,70.15,0
